realtracymorgan,My brother mike strayhan http://t.co/ddWHJ9Rj
realtracymorgan,This is my cousin rod Stewart http://t.co/ycAZXkpu
realtracymorgan,Merry Chrisas to my fans Big Up!!! http://t.co/pTxvz8Ov
realtracymorgan,Follow @kjNYC please
realtracymorgan,I wish everyone happy turkey day I'm chillin watching the honeymooners marathon
realtracymorgan,Final episode of Tanked on @animalplanet Saturday night
realtracymorgan,Me and the champ y'all!!!!! Sugar Ray Lenard hills! http://t.co/roH8Q32l
realtracymorgan,Eddie Murphy all-star tribute is on @spiketv RIGHT NOW
realtracymorgan,"Watch the Eddie Murphy all-star tribute tonight on @spiketv with me, @chrisrock, @iamjaimefoxx , @adamsandler and a lot more"
realtracymorgan,"Tickets now on sale for my shows at @carolinesonbway in NYC. 2 shows each on Nov 21, 23-25 http://t.co/Nct4vT3y"
realtracymorgan,Hurricane Sandy relief benefit concert on tonight @NBC  8pm ET. Help raise money for @RedCross! #SandyHelp
realtracymorgan,Chillin on the love boat! http://t.co/I3EFRL9U
realtracymorgan,I'm happy to see my my main man Jim Jim tonight in our hometown of Brooklyn. Catch me on @jimmykimmel tonight!
realtracymorgan,No electicity so I sit alone in my four cornered room staring at candles
realtracymorgan,BOOM! #scaretactics http://t.co/1K2XcuwT
realtracymorgan,"15 minutes to show time. @scaretacticstv #marathon
 http://t.co/4YMewmaG"
realtracymorgan,"Are you scared? You should be, @scaretacticstv tonite y'all! http://t.co/xH17tHtf"
realtracymorgan,@ScareTacticsTV marathon tonight at 7:30. Maybe it will help explain what the hell is going on in this picture http://t.co/HZFbspwX
realtracymorgan,@ScareTacticsTV marathon tonight at 7:30. Maybe it will help explain what the hell is going on in this picture http://t.co/Rh6JJhNK
realtracymorgan,Everyone on the east coast stay safe and batten down hatches!
realtracymorgan,Me jack and Florence Henderson  http://t.co/QMQs4dQ2
realtracymorgan,"Watch me on the @ScareTacticsTV marathon, starting this Monday 10/27 at 7:30 http://t.co/kADF1PfR"
realtracymorgan,"Tickets for my Soaring Eagle Casino show, 12/29/12, onsale 10/27 (this saturday)
http://t.co/M5PPfLn7 http://t.co/Hb09odSB"
realtracymorgan,My shark tank http://t.co/lOZGWJl8
realtracymorgan,Chillin with a congressmen http://t.co/tZEaFkOl
realtracymorgan,Me myself and I http://t.co/OtkU0pay
