cerati,Agradecimiento y aclaracin: https://t.co/SqtKfzAs
cerati,"Maana Gustavo cumplir 53 aos. Les acercamos el parte mdico actual. Gracias a todos por su constante inters.
https://t.co/1FwPgWTI"
cerati,"Nuevo mensaje de la familia y parte mdico, a 2 aos del accidente cerebro vascular de Gustavo.
http://t.co/gcUA0FzV ^GS"
cerati,"Parte mdico actual de Gustavo y mensaje de fin de ao http://t.co/ENdH0qJW
Muchas gracias a todos."
cerati,"#redsolidaria #LiberenANubia (10 aos) secuestrada en Colombia. Latinoamrica no puede ser indiferente.
bit.ly/pgYikk"
cerati,Hoy Gus cumple 52 aos. Breve post en Facebook http://t.co/BxKa6lW y en el sitio #FuerzaCerati #CeratiCumple52 ^GS
cerati,"Mara (11 aos, con leucemia) precisa compu para hablar con sus hermanitos que viven lejos del hospital multiplicarr@gmail.com #redsolidaria"
cerati,15000 chilenos en situacin de calle Quieres ser voluntario o reunir abrigos? http://t.co/9vxsfGt multiplicarr@gmail.com #redsolidaria
cerati,"Se busca a Sandra, joven perdida en Colombia. Si alguien puede aportar datos: http://t.co/whM4z7s multiplicarr@gmail.com #redsolidaria"
cerati,"Mediante esta cuenta se ayudar en la difusin de algunas campaas de Red Solidaria (@HambreCero). Quienes puedan ayudar, muchas gracias ^GS"
cerati,"Ultimo comunicado y parte mdico.
http://t.co/UQHQdMD"
cerati,Gustavo fue galardonado con el Premio Binacional Chile - Argentina de las Artes y la Cultura http://t.co/CGEzO9J
cerati,Gustavo super el cuadro por el que fue derivado a Los Arcos y est de regreso en ALCLA http://t.co/ANc5xGc
cerati,Partes mdicos de los ltimos dos das: http://t.co/8okBvxV
cerati,Parte mdico del 22 de Febrero: http://t.co/2DxLNcg
cerati,Parte mdico del Sanatorio Los Arcos http://t.co/xT8qv8s
cerati,Agradecimiento a Alcla y Los Arcos http://t.co/A9FQfrX
cerati,Sobre el traslado de Gustavo a la Clnica Los Arcos http://t.co/ZQkctY8
cerati,Novedades al da de hoy: http://t.co/ZXDhjpV
cerati,"Para quienes no lo hayan visto, en la home, poema de Spinetta dedicado a Gustavo: http://t.co/x8cwY3q"
cerati,Nuevo parte mdico http://cerati.com
cerati,"""Fuerza Natural"" gan los 3 Grammy para los que estaba nominado."
cerati,Noticia sobre Premios Gardel http://noticias.cerati.com/2010/gardel_de_oro_y_7_premios_gardel_para_fuerza_natural.php
cerati,Nuevo parte mdico http://www.facebook.com/gustavocerati/posts/160236694006742
cerati,Los rumores de las ltimas horas sobre Gustavo no son ciertos. Gracias a todos por su constante apoyo.
cerati,Parte mdico 06/09. http://noticias.cerati.com/2010/estado_de_salud_de_gustavo.php
cerati,Feliz cumpleaos Gus
cerati,Nuevo parte mdico sobre la salud de Gustavo http://noticias.cerati.com/2010/estado_de_salud_de_gustavo.php
cerati,Muchas gracias a todos por seguir escribiendo y consultando sobre Gustavo. http://noticias.cerati.com/2010/estado_de_salud_de_gustavo.php
cerati,Agradecimiento y breve mensaje sobre algunos rumores: http://noticias.cerati.com/2010/estado_de_salud_de_gustavo.php
cerati,Spot de Much Music en apoyo a Gustavo. http://www.facebook.com/video/video.php?v=1508926768541
cerati,Parte mdico 15/06 http://noticias.cerati.com/2010/estado_de_salud_de_gustavo.php
cerati,"Gustavo sigue estable, con leves mejoras en su estado clnico."
cerati,Parte mdico del sanatorio Fleni http://noticias.cerati.com/2010/estado_de_salud_de_gustavo.php
