bmazzeo,My seventeen month old is already a better athlete than me.  Im still better at math. Barely.
bmazzeo,Thx @benandjerrys Please send 18 cases of Chubby Hubby to my home.  I will give my kids one bite.
bmazzeo,Thanks Santa! RT @RealSanta A great holiday gift would be Dad is Fat or tickets to an upcoming @jimgaffigan show.  http://t.co/fykR2mu4
bmazzeo,I like to think I put the Michelle Kwan in Kwanzaa.
bmazzeo,Im not going to let you guys ruin my Kwanzaa this year.
bmazzeo,I think of myself as the baby whisperer.  By that I mean I whisper whenever Im around a baby so they dont wake up and start screaming.
bmazzeo,Some jerk ate the pint of Ben &amp; Jerrys I bought for my kids.  The jerk also spilled it on my pants and my face. I think it was baby.
bmazzeo,@MrGeorgeWallace do I have keep singing happy Kwanza?
bmazzeo,@MrGeorgeWallace it's getting cold.  Can I come in and grab a coat?
bmazzeo,Thx Oklahoma City.  Due demand another show has been added.  All tour dates here.  http://t.co/hJAGLpcO
bmazzeo,@tedalexandro They didn't already?
bmazzeo,Im not on a diet; Im just preparing myself for the eating I will be doing in Milwaukee over Christmas and New Years.  http://t.co/Qbc5doWS
bmazzeo,Is it? http://t.co/uxdRC2nO
bmazzeo,"RT @HuffPostComedy: We talked to @birbigs, @marcmaron, @jimgaffigan and more about the best stand-up sets they've ever seen http://t.co/ ..."
bmazzeo,"Ok coffee, you win.  I'm lost without you.  Where do I send all my money?"
bmazzeo,Given how many of these I've bought for my kids I should own part of the company by now. http://t.co/7mTRMpra
bmazzeo,Just found out Taylor Swift broke up with me.  Again. :(
bmazzeo,I don't want to know what the free prize is http://t.co/ji0shgv6
bmazzeo,Is it still necessary for espresso machines to be the size of the space shuttle? http://t.co/dK25bDSm
bmazzeo,Just overheard someone talking about a gluten-free bagel and it made me angry.
bmazzeo,My Oklahoma City show is now on sale.  No really.  Complete tour dates here http://t.co/fykR2mu4
bmazzeo,How many horse tranquilizers are you allowed to give a screaming newborn?
bmazzeo,@PaulVillemaire Either version from any online retailer.  Just email proof of purchase to dadisfat@randomhouse.com  http://t.co/t8KcaweD
bmazzeo,Finishing up Dad is Fat. This might be the best book Ive ever written.   Preorder gift it &amp; get free stuff. http://t.co/fykR2mu4
bmazzeo,RT @theCoreyMelton: I just bought: 'Dad Is Fat' by @JimGaffigan via @amazon http://t.co/2ZEtKHod
bmazzeo,Just saw @DeadAcctsBway Great great play.  I wish there were more plays like this.
bmazzeo,Im thinking this mashed potato cleanse is not working.
bmazzeo,California and West Coast shows this summer.  I promise.  http://t.co/t8KcaweD http://t.co/rAjDufDU
